RATE,TITLE,CONTENT
5,Calidad de imagen soberbia y vibrante!,"Como digo en el título, este tv tiene una IMPRESIONANTE calidad de imagen, realmente soberbia! Los colores son muy ricos y vivos, muy bien contrastados y con un nivel de negros sobresaliente para ser un LED. Tengo un LG OLED y los negros son superiores (propio de los paneles OLED) pero los de este tv están muy cercanos y la calidad de imagen a mi gusto es mejor en este Philips.  El sonido es muy bueno y claro, considerando que ningún tv va a asombrar a nadie con los parlantes que trae comparándolos con un buen Home Theater o y  barra de sonido. Pero suena claro, limpio, nítido, prolijo.  El ambilight es un viaje de ida, definitivamente... La experiencia es muy enriquecedora y hace inmersiva la experiencia audiovisual. Aclaro que es desactivable la función pero es una de las gracias de este modelo de tv!  Realmente lo recomiendo porque tiene todo configurable, imagen, sonido, amilight, cuenta de google... De lo mejor, y me atrevería a decir el mejor en su gama hoy por hoy. Y eso que tego LG OLED, Samung LED, LG LED, y de todos, me quedo con éste Philips, es sinceramente otra cosa, y muy estético y bien construido.  Un televisorazo con todas las letras.-"
4,Baja calidad como todo lo chino pero a buen precio,"No le pongo 5 estrellas porque TODOS los fabricantes de motores de bicimoto tienen muy mala calidad. Sin embargo, para quienes llen ésto y son nuevos, sepan que el Kit vino muy completo con todo lo necesario para salir andando. También trajo todos los tornillos Allen por ser de fabricación reciente. Cuándo yo lo compré venía pintado de negro y eso le daba un mejor aspecto. Todo esto es algo positivo.   Lo negativo es que los chinos hacen lo mínimo como para que funcione pero nunca se sabe por cuanto tiempo... a mi se me salió un retén antes de terminar el ablande (nada grave, pero dejó de funcionar)  Hay cosas que la mayoría de los usuarios no lo percibirán pero las terminaciónes interiores del cilindro son horribles y el pistón ni siquiera llega a abrir los transfer del todo (o sea una aberración de diseño) el carburador es tan malo que se sienten tirones a medias vueltas y por último, el pistón es varias centésimas más chico de lo que debería ser y agravado por un bruñido horriblemente hecho, sopla para abajo desde 0Km.  Dicho todo esto se puede concluir que este Kit es una porquería, pero las cuatro estrellas se las lleva por ser algo que con mucho esfuerzo, tiempo y dedicación, te divierte de lo lindo sin pagar impuestos ni seguro y una vez que le cambiaste algunos puntos flojos como rulemanes y retenes, andando TRANQUILO (o sea a bajas revoluciones para que no vibre y se desarme) te da muchas satisfacciones."
5,Best paraguas in the wooorrrld,"Primera parte:   En si partiendo desde los materiales, se nota que son de buena calidad. Se puede dar cuenta con tan solo agarrar la caja, ya que tiene un peso considerado para el tamaño del mismo. La bolsa en la que se guarda el paraguas, esta bien hecha, bien cosida (me paso con otros paraguas que, despues de un par de usos esa bolsa se descosia). El mango es de un plasctico duro, no de una goma antideslizante ni parecidos. La correa por donde se pasa mano esta bien, no es algo extraordinario ni fuera de lo normal. Y lo bueno es el broche que tiene al enrrollar el paraguas para guardar. Es un boton y no abrojo, porque el abrojo se gasta muy rapido. Hasta ahora materiales de diez puntos.    Segunda parte:  Nadie me habia dicho que este paraguas tiene cancelacion activa de lluvias. Donde vivo llovia demasiado, pero, desde que llego, no llovio ni un solo dia. Todavia no lo puedo usar como tiene que ser. Es mas cada vez que esta pronosticado lluvia, salgo con el paraguas en la mochila o en la mano, hago lo que tenga que hacer y con el tiempo se va despejando el cielo hasta que no queda rasto de que vaya a llover. La verdad 10/10 . Ya quisiera Apple hacer un paraguas con cancelacion de lluvias.   Hoy esta pronosticado lluvia, y voy a ver si, lo puedo usar como se debe o la cancelacion hara que se despeje todo nuevo.  Sin nada mas que decir. Me despido atentamente: Un consumidor mas."
4,A prueba...,"Instalada y funcionando recientemente, ITORNQ10. No me gusto mucho el agarre, ni la falta de un caño, ni que la base tenga que estar enchufada para transmitir por Wireless. Tampoco que depende si o si de los programas de HTTP o paginas para ver la info online, entre otras cosas. Pero exeletes terminaciones, la plantalla es agradable y vistosa como la de la ws3101 o Ws3800 para tenerla de adorno en el interior de una casa u oficina, pero para que este iluminada siempre, tiene que estar enchufada. Es la primera ves que tengo este diceño de estación de exterior así que no se cuanto durara la calidad de materiales; ni si se consiguen repuestos de las tes partes ensamblables y la central que es donde esta la plaqueta conectora. El vendedor me aseguro que son fabricantes y que tiene. Veremos en unos 4 años, espero. La estación ya hizo un pico de lluvia de 2.5mm erróneos al enchufarla, espero que no tenga las mismas fallas que tenia el sensor TH980 con la S/UV en algunas ocasiones. La estación es muy prometedora mas por su precio y conectividada, aunque sea solo con Weather Undergound, WOW y Weathercloud. Realmente es fácil de ensamblar y colocar en una sola posición. Veremos como responde con el tiempo y si hay actualizaciones, lo cual seria muy agradable sobretodo de la APP. Saludos."
5,Agregá RGB a tus fans de la manera mas simple!,"Este producto de Phanteks es tan sencillo como ingenioso.... Si ya tenes un gabinete con fans que no tienen RGB y no queres comprar nuevos ventiladores porque andan perfecto, o bien tenes un water cooling sin RGB, con estos fan frames tenes iluminación garantizada de alta calidad. Esta versión cuenta con ficha de 3 pines y si ya tenes otros productos con la misma ficha podes encadenarlos y quedan totalmente sincronizados por el controlador del gabinete.    A diferencia de algunos otros productos Phanteks que por ahí tienen alguna pequeña contra si uno se pone quisquilloso... En este caso, no le veo punto flojo alguno al producto, trae 8 tornillos de distinto tipo, gruesos y cortos para poner en case fans  y largos y finitos como para utilizar por ejemplo, en algun ventilador de radiador de sistema AIO de watercooling de lazo cerrado.    La calidad del plastico es correcta, los leds son muy brillantes y el largo de los cables es el adecuado. El marco que queda de sobreborde a los fans es todo lo delgado que puede ser sin comprometer la integridad estructural. Estan en el punto justo entre ser lo suficientemente finitos como para quedar disimulados sobre el cooler, pero no tanto como para ser frágiles.    En resumen...no se les puede exigir mas nada, es un producto simple pero ingenioso, que simplemente funciona y hace su trabajo de la mejor forma posible.  Bravo a Phanteks!"
5,,Llegó todo muy bien                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           .
5,Excelente producto para su valor y función,"Le doy 5 estrellas porque si bien no es perfecto, al ser un banco plegable es excelente. Muy buena construcción, fácil armado, muy completo. Buen material en los respaldos/asientos/Scott. La pintura excelentemente terminada, de muy buena calidad, no falta en ninguna parte ni está chorreada, aunque por la naturaleza del banco, sabemos que cada tanto con alguna mancuerna, disco o barra lo vamos a golpear, y eso vá más allá del banco en sí. Funcionan muy bien todas sus partes. Y cuando digo 'al ser un banco plegable', me refiero a que suelen tener algún tipo de 'vaivén' o 'se siente flojo', por como lo tienen que fabricar para que se pueda plegar, y si bien este tiene algo de vaivén, es mínimo y se siente robusto. Recomiendo una goma eva para no rayar el piso, si está sobre cerámica o madera, por ejemplo. Ahora como parte negativa, el banco Scott al no tener un apoyo para la barra, limita su funcionalidad, así que si uno realiza Scott con buen peso, acomodarse es difícil si no se tiene a nadie que alcance la barra W. Para hacer los ejercicios con piernas, necesario 100% quitar el apoyo para Scott. Y los recorridos para piernas son 'correctos', pero cumplen su propósito, aunque si la idea es realmente ganar masa, esto está limitado. Mariposa pasa lo mismo, sirve, pero es limitado el recorrido y lo que se puede lograr. Lo más importante en éstos bancos? La declinación para hacer pecho es correctísima, gratamente sorprendido, suelen ser incómodos y no es este el caso -mido 1,70mts-"
5,"Segura, barata, fácil de usar y efectiva","Me felicito por haber comprado este producto. Se pagó solo apenas recibido, porque se lo instalé a mi Canon T6i y dos horas después un chorro de soda salpicó el equipo en medio de la sesión de fotos en un bar pero no le hizo absolutamente nada. Tres meses más tarde de la compra la funda sigue en perfectas condiciones y es evidente la protección que brinda ante el polvo, la suciedad de las manos, los rayones y golpes. Aclaro que además de esta funda le puse aros y filtro protectores a los lentes, al igual que el blindex a la pantalla rebatible, así que creo que tengo una cámara en condiciones de cubrir una guerra.    En cuanto a la operación del equipo, la funda no obstaculiza para nada: por el contrario el grip firme ayuda a mantener sujeta y operable la cámara en cualquier situación.    En resumen: considerando lo que me ha salvado hasta ahora, el precio es totalmente irrisorio. Protege comprobadamente una cámara de varios cientos de dólares por una mínima fracción del costo. ¡Recomendadísimo para profesionales y aficionados!"
5,Muy satisfecho,"Excetente producto. Altamente recomendable para lugares en que se agrupan las palomas, en mi caso tengo un balcón y ya no sabía sinceramente como impedir que aparecieran tantas palomas, hasta que sin querer encontré estas redes y aunque no tenía demasiada fé, las compré. Y a pesar de no haber comprado las redes con el kit de instalación, pude instalarlas sin problemas con pequeñas cosas que tenía guardadas en mi galpón. El cambio después de la colocación es impresionante, ya no aparece ninguna paloma, mis niños pueden salir al balcón sin tener el temor de que se contagien alguna enfermedad que traen aparejadas estas palomas. La red es reistente al agua, a la exposición al sol y más que nada, a los fuertes vientos que predominan en esta zona. A veces llueve, sale el sol y se levanta viento, todo en el mismo día, pero la red sigue ahí, no se deteriora ni demuestra debilidad en ninguna parte. En resumidas cuentas, creo que la compra de esta red es 100% fiable y recomendable, viene con las medidas justas que uno indica, aunque no puedo opinar del kit de instalacion porque al momento de hacer la compra, no había especificado que quería presupuesto con kit incluido, pero a pesar de este detalle, no tuve inconveniente alguno para colocarla yo mismo. Si tuviera que volver a comprar una red para mi casa o para hacer un arco de futbol, creo que compraría nuevamente este tipo de red y en esta misma página. Ahora estoy pensando en volver a comprar mas redes d este tipo para las terrazas."
5,Me re ceban. Recomendadísimos.,"Literalmente me caí de culo con la calidad de este producto. La única contra es que no tiene bluetooth ni control remoto, así que tengo que levantarme y mover la perilla para bajar o subir el volumen. Dejando eso a un lado, son la papa cósmica. Los bajos son tremendos. Tiene perilla para controlar el volumen del subwoofer. Si querés que el sub tire bajos re locos, mandala al tope, y si querés apagar el sub (literalmente) bajala al mínimo. Muy bueno que te dejen controlar eso. Los bajos con la perilla al máximo son una locura para el tamaño del producto, y no distorsionan, claro, dependiendo de la calidad del archivo de audio en cuestión. Los medios y agudos están re bien: son claros, y con buen detalle. Y para ir terminando, el volumen que levantan es tremendo (teniendo en cuenta el ratio tamaño-volumen). Parece el stereo de coche. Y si les queda la duda, no; los bajos no opacan para nada a los medios y agudos, ya que el volumen que levantan los satélites o tweeters está re contra bien para compensar con los profundos graves (de hasta 20hz) que levanta este equipo de un tamaño para nada exagerado. Soy un amante del audio de alta calidad, razón por la cual mis archivos de audio están en . Flac y he comprado productos de audio de bastante buena calidad, como los ath-m50x; y puedo decirles que este equipo suena excelente, y por el precio dudo que encuentren algo mejor (que llegue a frecuencias <75hz). En resumen: este producto es un gol en el último minuto del alargue."
4,"Excelente iluminación, imanes no muy buenos.","Bueno, excelente iluminación proporcionan estas tiras. Son leds muy brillantes,sin dudas van perfecto para acompañar tu gabinete phanteks. Se interconectan facilmente,pueden ir o al mother directo, o a un controlador externo con esta ficha de 3 pines. Vienen con lo necesario para poder conectarlas bien y no necesitar de nada mas.   Como ya varios usuarios pusieron, y yo no hago mas que confirmarlo, el defecto que tiene este producto es sin duda  los imanes. Son demasiado pequeños y poco poderosos. Esto hace que, si bien se agarra bien al interior del gabinete (no es que se vayan a caer tampoco) al estar manipulando los cables para poder esconderlos dentro del gabinete y  conectarlas de manera prolija, se corren y se arquean, se tuercen, se despegan. Complicando así la instalación de algo que tendría que ser super sencillo. Phanteks nos ofrece para paliar esta situación unos adhesivos dentro del blister, pero la verdad es que la idea para una instalación 100% prolija,  es no usarlos. Phanteks es alta gama, no te puede escatimar en unos imanes. Mal ahí.   Otra crítica que podría hacerle, es que en mi opinión son un poquito demasiado largas. Para poner una escondida en la parte superior del gabinete tiene el largo justo y va bien,pero si queres meter una en el frente indefectiblemente vas a tener que doblarla un poquito y se te va a complicar la colocación con los imanes debiles. A veces menos es mas, 5 cm menos de largo y sería mejor.   Por lo demas, excelente producto."
5,Maravillosos,"A pesar de algunos defectos en las lamparitas, casi todas funcionan bien y, es una injusticia catalogar/clasificar la tecnologia incandescente como de la peor calidad, cuando en realidad, la otra cara de la moneda ningún medio de información, los noticieros, la internet y compañias fraudulentas le van a contar alguna vez a un individuo que, la luz incandescente fue el primer artefacto tecnológico victima de, la obsolescencia programada, ya que Adolphe Alexandre Chaillet hizo un foco incandescente mejorado de duración eterna, del cual a nadie por error le importa. Si las lamparas incandescentes las fabricaran con su duración real, superarian por nivel de normal a mucho a la actual tecnologia LED y aunque eso no fuese posible de ninguna manera, prefiero una luz sana y no de bajo consumo a costa de la salud, porque al fin y al cabo es estar viendo solo un alambre de metal calentado al rojo vivo que emite luz sana, (que NO causa efectos extraños y secundarios a la salud), a que alardeen en esta actual sociedad de idiotas con que la tecnología led es la mas sostenible/ecológica/sana ¿sana la tecnologia de luces led? eso es una cruel mentira. Hasta el experto fotobiologo Alexander Wunchs (con perdón señor Wunchs) me daria la razón respecto a los efectos dañinos que las luces led causan a nuestro cuerpo humano. Por esta razon de mi parte, a ciegas voy a hablar siempre bien de las calidas y adorables luces incandescentes. Gracias por su atención y buena salud a todos. 5 estrellas"
4,Gordo fiaquento,"Es ideal para el gordo fiaquento como yo, que quiere que bajar 8 kilos y no tiene voluntad para hacer dieta, realmente funciona, es la segunda vez que lo pruebo, la 1ra fue justo antes de irme a Brasil llegue re dioso, pero despues de unos meses subi, xq le entre a los postres a 4 manos y puedo asegurarle que no le puedo hechar la culpa a un efecto rebote. Es cierto que genera un poco de dolor de cabeza  los primeros dias, y da bastante sed, el sabor es muy amargo. Pero como funciona me tomo un par de Paracetamol y listo.  Aca dejo lo que baje  estos dias:  DIA 1 (-2,400) supongo que fue liquido xq comi normal.   DIA 2 (-0,300) baje poco quizas xq el dia anterior baje muchisimo.   DIA 3 ( -0,000)  solo mantuve el peso.   DIA 4 (-0,400) aca decidi salir a correr ya que me empece a motivar 10 min.   DIA 5 (-0,500) medio kilos mas.   DIA 6 (-0,700) este dia fue cuando decidi comer mas sano y light (-0,300).   continuaremos viendo cambios....  En esta semana no consumi nada DULCE, ALCOHOL Y ENERGIZANTES.  Un solo dia me ejercite y comi  normal pero achique un poco las porciones, ya que no sentia tanto hambre, si consumi carbohidratos como pan, arroz, fideos, etc pero sin irme al pasto.   No crean que el producto es magico...ah re que si.  En definitiva amo este veneno y lo voy a seguir comprando mientras mis kilos de mas se quieran aferrar a mi cuerpo.   Quien quiera saber mas no tengo drama en contar mas de mi experiencia Dejo mi Insta para ayudarnos entre obesos @phovintageto."
5,Tremendo,tremendo tremendo tremendo tremendo tremendooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooootremendooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooootremendooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooootremendooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooootremendooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooootremendoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
4,EXCELENTE RELACION PRECIO/CALIDAD/FUNCIONALIDAD,"El gabinete sentey furios GS 6062 es una buena alternativa si deseas cambiar tu gabinete estándar, es un gabinete gamer de gama media, y como dije es una buena alternativa si tenias un gabinete estándar, común , es un poco mas grande que los gabinetes comunes, es estético, viene con dos cooler uno trasero de 12cm y uno delantero de 8cm ambos con led azul, ademas se le puede agregar dos cooler de 12 cm en la parte superior de gabinete, el botón de encendido, el reset , audio y los usb se encuentran en la parte de arriba, viene con un puerto usb3. 0 si tu placa es actual lo podes conectar directamente pero si tenes una placa mother un poco mas viejita necesitaras un cable adaptador,. Importante en estos gabinete la fuente va en la parte de abajo del gabinete, por lo que si tenes una fuente estándar seguramente los cables van a ser cortos y no vas poder conectar algunos de los cables de la fuente (me paso a mi con el cable de 4 pines no llegaba a la mother y el de 24 pines llego muy justo. Te recomiendo que compres una fuente gamer con cables mas largos. Este gabinete permite una buena administración del cableado."
5,muy bueno,"Muy bueno, calidad precio, muy buena la duracion de la bateria, calidad de imagen en pantalla, las fotos diria un bien, si la mejoraran un poco mas de fabrica seria un exelente, pero no me quejo, me encanto, lo recomiendo la 100%   Muy buen rendimiento en juegos y soporta muy bien la cantidad de apps en segundo plano                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Exelente producto muy recomendable, si tenes pensado comprarlo Compralo!!"
4,La mejor entre otras opciones similares,"Muy buena impresora multifunción. La uso sólo por wifi en todas las funciones. Un poco floja para captar el router si está a más de 5 m. de distancia. En ocasiones hay que apagarla y volver a encenderla para que retome la conexión con el router. No es problema de router porque hay netbooks a mayor distancia que funcionan perfectamente y el router que uso es de los llamados rompemuros de tres antenas. Si se ubica la impresora a menos de 5 m. todo bien. El programa de interface cumple bien todas las funciones pero no es muy amigable para encontrarlas, si se desea por ejemplo achicar la superficie de escaneo o guardar una imagen directamente en PDF. Muy importante: para configurar por primera vez el acceso de la impersora al router, debe hacerse desde una PC que se conecte con el router por wifi, NO POR CABLE. De lo contrario no podrá realizarse la configuración. Algo no mencionado expresamente en el manual. Por lo demás, muy buena ingenieria de acceso fácil al interior para acceder a los cabezales, muy prácticos los tanques de tintas con visualización frontal y muy buena calidad de impresiòn tanto en monocromo como color, por ahora muy buen arrastre de papel. He tenido impresoras multifunción de todas las marcas y por ahora esta les gana por lejos. Queda por ver su durabilidad sin desperfectos, dado el poco tiempo de uso que aún tiene. Viene con todo lo necesario para hacerla funcional y las botellas de tinta a carga completa."
5,Excelente,excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad. excelente calidad.
5,Excelente,El producto es excelente al vendedor una maravilla muy conforme realmente pero aprovechó para referir que el correo argentino mandó la caja rota el hombre que trajo la caja mi hija lo estaba observando por la puerta iba a salir y cuando salió había dejado un cartel para que se retiren el correo de puro malo porque no tocó el timbre y desgraciadamente yo tuve que volver a pagar sobre el envío el remís me salió el envío doble porque yo no estoy cerca de ese correo al cual pertenezco está en el distrito principal y yo estoy en otro lugar tara 40 cuadras o un poco más y yo estoy fracturada y no lo pude recibir pero mi hija lo estaba viendo y cuando salió no le dio tiempo que dejó el cartelito y se fue sin tocar el timbre y ya lo sabe El vendedor para ver si se puede optar por otra forma de envío y yo voy a realizar la queja correspondiente ante correo argentino Por eso le digo a todos para prevenir Yo soy de la zona oeste para que tengan una referencia un desastre Yo estoy cerca de la autopista dolores prats un desastre el correo argentino y el cartero que lo trajo un peligro por eso separó los tantos El vendedor excelente el producto divino le quedó 10 puntos el correo que contrató MercadoLibre un desastre porque eso no tiene nada que ver con el señor que vende nada que ver el señor que vende es un lujo vende económico zapatillas de marca y buenas y la atención excelente porque también se preocupó por el hecho que me había sucedido y a su vez trato de hacerlo lo más rápido
4,Está bueno! con algunos detalles...,"Sobre vitroconvector peabody Vqd20:  El vitro parece calentar bien en su máxima potencia (2000W), al mínimo parece demasiado suave el calor pero quizás para mantener la temperatura sirva. Una pieza de 3 * 4 la templa rápido a su máx potencia. Lo incómodo que le encontré es que al usarlo para dormir, el visor para mi gusto molesta bastante con la luz, no encontré forma de desactivarla como se puede hacer en los aires por ejemplo. También cada vez que arranca hace un pitido y se siente algo mecánico que se ve se activa para empezar a calentar, sea que se active por termostato o timer.. algo que molesta también a la hora de dormir.   Algo también a tener en cuenta es que hay que conectarlo a un toma que soporte el consumo. Lo conecté a salidas comunes y saltaba el disyuntor. Tuve que conectarlo al toma del aire acondicionado.  Un detalle menor, el timer no se puede configurar para un horario específico, se le ponen las horas y minutos a las que debe apagar o encender a partir de la hora actual... algo incómodo porque a veces hay que ponerse a calcular."
4,"Excelente, recomendada! Leer descripción:","Muy buena! Mucho comentario negativo veo, pero hay que leer el manual!    Consejos:  *Primera vez que la prendes no le pongas nada! Prendela y dejala calentar unos 10 minutos para que emane todos los vapores que no te queres tragar.  *Siempre pasar una servilleta con aceite (u otra grasa) a los moldes para conseguir un dorado de 10 y aparte para que no se te pegue. (Y si, por 1500$ no vas a conseguir el mejor teflon de tu vida)  *En los waffles no hay que excederse con la cantidad de masa que se le pone, sino te va a rebalsar todo por los costados! En cuanto la masa tapa la superficie del molde ya esta, no agregar más! (Para darse una idea, la receta que incluye el manual te deberían salir 8 waffles. Aproximadamente 2 cucharadas de masa por waffle)  *Los waffles en 5 min están cocidos, pero para que estén dorados y más crocante tenes que dejarlos unos 7 a 8 minutos.  *Ya que solo es molde para 2 waffles conviene hacer por lo menos 8 en un día y guardarlos en la heladera, luego los vas calentando a medida que los comes.  *Conectarla directamente a 220 (Un toma de la pared) y no a zapatillas o adaptadores.    Contras:  *El cable de conexión es innecesariamente CORTO! Podrían hacerlo más largo la verdad.  *La traba de seguridad parece muy frágil, manejarla con cuidado.  *No tiene botón de encendido/apagado.  *La tostadora sella muy bien el sanguche pero quedan muy pequeños, es preferible utilizar una tostadora más grande."
5,Hermoso me encantó,"Muuyyy liindo celu! delgado y elegante, el dorado es casi beige pero junto con negro queda muy fino el diseño. Es livianito, ni tan grande como imaginaba, pero igual si fuese más grande hubiera sido incómodo, así que la pantalla me gustó en: tamaño, y nitidez, y sobretodo el tacto, excelente terminación y bordes: al sostenerlo con los dedos casi tocando la pantalla, nada se selecciona por error (wsapp me tiene podrida con ese temita en un j7 prime), y el funcionamiento general es óptimo, no lo exijo mucho porque uso un celu para ''lo básico'' pero si tengo 5 apps pesadas andando, no se cuelga ni se alenteja, no hay lags. El almacenamiento interno sobra re sobra para instalarle de todo, bueno, todo lo que en un lumia 640, j7 prime, ó j1 ace ni te imaginarías jamás. Tremendo el cambio de ésos, a este celu. Y lg me gustó más que samsung. Un j7 prime es enorme, pesado y más caro. El ''doble tap'' en pantalla para sacarlo de standby (onda wm10) reacciona normal y es muy útil, no se acciona sólo en un bolso, como me pasa con el lumia 640 (que lo tuve q desactivar). No soy muy exigente en smartphones, éste q6 es re lindo y tiene de todo, espacio, diseño, comodidad, estabilizador al filmar, muy buenas fotos y flash, liberado, ágil y eficiente, no para usuarios súper flasheros y exigentes! sólo para gente que no depende de un celu como si fuese un respirador artificial, pero lo usa cuando es necesario y éste no falla. Lo volvería a comprar!! :)."
5,"Tablet muy recomendable, cumple con lo que promete","La verdad que muy sorprendido, cansado de las tablet chinas que dicen tener 1gb de RAM pero no lo tienen, ésta tablet apenas la prendí me indicó la actualización de muchos programas y lo hizo en 5 minutos, quedando lista y actualizada para funcionar, sin tomar temperatura ni cosas raras. El alcance del wifi es bueno, llega a lugares que otras tablet no me han llegado. Muy rápida por el precio, la batería de 2580 mAh dura muchísimo (son reales), bajando la luminosidad puede funcionar entre 4 a 6 horas con youtube o Netflix sin problemas. El tamaño es pequeña con mucha pantalla y poco marco haciendo que parezca un celular grande, en mi caso muy cómoda para las manos de mi nena. El resto de cosas como la cámara, la pantalla y la calidad de la carcasa están bien acorde al precio, no se diferencia de otras tablet. No trae funda de silicona ni auriculares, personalmente ni me interesa porque lo importante está en el interior de éste equipo. Realmente la recomiendo 100% y la califico con 5 estrellas bien merecidas!!!"
5,Muy bueno,"Capo. Una sola cosa no más quería decirte, me agradó mucho tu producto, en serio, es de lo más sensacional que he visto por el momento, es una obra de arte, sin exagerar, es algo que, a simple vista, podría haber sido hecho por el mismísimo Da Vinci, la genialidad que tiene se puede notar desde kilómetros de distancia, ni siquiera la peor de las malas lenguas podría decir que no nos encontramos ante una majestuosidad vista una sola vez cada mil años. No he visto en todos mis años de vida algo de esta magnitud, te provoca una sensación indescriptible, una alegría inmensa a pesar de no haber hecho acción alguna, un sentimiento raro de encontrar pero fantástico, algo así como lo que se siente una brisa en un caluroso verano, o ver la alegría de un niño al abrir sus regalos de navidad, o simplemente estar con esa persona que tanto queremos. No hagas caso a las malas lenguas que critican sin cesar a cualquiera que no cumpla con absolutamente todas sus expectativas, solo créeme a mi y a todos aquellos seres que consideran y admiran a tan grandiosa obra de arte. Siempre va a haber personas que te van a decir que lo que hiciste no tiene valor, pero el secreto está en ignorarlas, esas personas darían lo que fuera por haber creado algo tan magnífico como lo que estamos viendo. Así como Dios en su infinita sabiduría creo la humanidad, o así como un hombre enamorado crea un poema para expresar sus más profundos sentimientos, o como un pintor crea una obra de arte de algún tiempo que ni s"
5,excelente,excelente. .....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
4,Requiere una excelente señal wi-fi para funcionar!,"Asegurate que tú señal wifi sea EXCELENTE o la pasarás muy mal. En mi caso necesité poner el módem (50 GB) en la misma habitación. La configuración no es complicada, pero a veces cuesta la detección por parte de los celulares, tablets, etc. No te aparece el símbolo para transmitir. Dicho esto, cuando el dispositivo, es detectado, funciona muy bien. Con buena señal Wi-Fi no tiene problemas y la calidad visual es extraordinaria, dependiendo, por supuesto de la calidad original del vídeo reproducido. Respecto al tema de la no detección, al desenchufarlo y volver a enchufarlo, hasta ahora, siempre se solucionó. Aunque no tarda mucho en iniciar luego de esta acción, cuando hay que hacerlo, genera algo de fastidio. Destaco la posibilidad de duplicar la pantalla y que la transmisión continue aunque uno se aleje o incluso se vaya de la casa. Da la orden de transmisión y deja de depender del dispositivo que envió la señal. Si mejoraran la conectividad, estos problemas que comenté, sería excelente"
5,RELACIÓN PRECIO CALIDAD EXCELENTE,"Seguridad:  La seguridad es por lo que usamos cascos, a LS2 le confío mi vida. Es hermético, a altas velocidades se filtra un poco de aire, tiende a empañarse fácilmente recomendable con Pinlock. El cierre del casco es uno de los más seguros que he probado y fácil de desabrochar.     Materiales y resistencia:  En cuestión de materiales el casco parece bastante durable, exceptuando la pintura (en mi caso mate) que hay que cuidarla de todo tipo de rayones, es bastante endeble a marcarse, es un detalle menor.     Diseño:   Es bastante cómodo, fácil de accionar las ventilaciones y de subir y bajar el visor, la claridad de este mismo es espectacular.     Opinión final: De acuerdo al precio tenemos una opción segura, funcional y fachera. La entrega del casco me vino en caja, con una bolsa, con stickers para el tipo de sangre, algunas calcos y una cinta llavero para la llave de la moto. En presentación y packaging tienen un diez.   Recomiendo altamente el producto, menos de 4 estrellas es desestimar personalmente el producto o la operación."
