RATE,TITLE,CONTENT
3,Decepcionado,"Realmente DECEPCIONADO compre un casco italiano con menor calidad que un chino. Voy a comenzar por lo malo, 1- Lo peor que tiene el casco es que es sumamente ruidoso pero enserio tuve un casco chino que era la mitad de ruidoso,pesimo, apartir de 60k/h la turbulencia ya se hace notar muy fuerte.2- Las entradas de aire de la parte inferior y superior tienen un tacto muy malo y un material fragil no creo que duren mucho.3- la visera es de buena calidad pero otras marcas chinas tienen un mejor mecanismo de cierre para que sea ermetico.4- No trae mentonera y el aire filtra por alli, otros de menor precio si lo traen.5-Los encastres de las almuadillas interiores son malos se mueven no tienen una fijacion por botones como corresponde.6- las terminaciones generales no son muy buenas siendo que es un casco italiano de marca Nolan y no un chino. Lo BUENO, lo que me gusto. 1-Las almuadillas son rojas parecieran de gamusa muy lindas. 2- La evilla con cierre micrometrico tmb es de buena calidad robusta. 3- Es comodo... EN CONCLUSION tube un Ls2 366-5 Cyber y era totalmente superior en todos los puntos que nombre anteriormente y eso que era CHINO y No un gran ITALIANO, si queres sacarte el gusto de tener un Nolan como yo compralo, de lo contrario no..yo no vuelvo a comprar la marca por lo menos en su inicio de gama que por el mismo dinero encontras algo superior en otras."
3,"Buen TV, Pobre como Smart TV","Smart TV Kanji 32�(MN32-30SMT HD):     PUNTOS POSITIVOS: Imagen con definición aceptable(no es HD Full ni 4K), buen sonido, buen receptor de TDA, permite instalar APK desde USB(siempre que sean compatible con android 4.4.2), 2 puertos USB, permite ver IPTV, permite uso de teclado inalambrico y por el HDMI(2 puertos) se puede usar como monitor de PC.    CONTRAS: Android 4.4.2(lo venden como Android 6.0 o 7.0, o sea, no tienen idea de lo que venden), además, el Android es poco configurable,  la APP store que trae es pobre(no es google play store y tiene pocas aplicaciones y son versiones mas viejas(aprox del 2017)), no tiene google play service, esto impide usar aplicaciones de google ej: Gmail, youtube(este es limitado porque restringe su uso al no poder loguearnos), version de Netflix vieja(por ahora sirve, mientras netflix no cambie nada en cuanto a las exigencias de la app)    Conclusión: Como Tv es bastante aceptable, como smart tv es pobre, casi igual a una tablet del 2013 con 512 mb de RAM."
3,Resistente no recomendado para más de 100kgr,"El panel para apoyar la tablet no es igual al de la publicación y no se sostiene bien, pero es re fácil armarlo. La cinta se corre si caminas mucho pero se acomoda rápido y con paciencia. Las bandas para bíceps son muy buenas, pero hay que cambiar los sujetadores de plástico por unos de metal para más seguridad. El disco está muy cerca de la caminadora lo que da poco espacio para moverse y las manijas muy abajo para una persona arriba del metro 40, así que hay que sostenerse del soporte de la caminadora.  La opción de abdominales está buena y la computadora es simple y fácil de entender. Todavía no se para que sirve la alfombrita roja pero algún uso le daré. El parlante es de buena calidad y muy práctico con sopapa para poner en la pared del baño o algún vidrio. La banda para piernas parece floja pero es resistente. No recomendaría para una persona arriba de los 100kgr pero hasta 120kgr se aguanta (comprobado) EL MANUAL ESTÁ EN INGLÉS, pero tiene gráficos para ensamble y se hace entender."
3,Bueno,"Empiezo por comentar que ya tuve experiencias con otras impresoras 3D. El embalaje fue bueno aunque este no impidió que se desconecten algunos cables que noté al sacarla de la caja.  Ahora con el tema a construcción, algunas piezas son impresas en 3D así que puede que necesite de un control de calidad más estricto. Por listar algunas cosas, el cable hacia el carro necesitaría un mejor manejo dado que al imprimir objetos muy altos empieza a chocar con el marco de metal y si no se supervisa puede traer problemas. Antes de continuar aclaro que yo no tuve la llamada de instrucciones de uso porque la recibí un viernes a la tarde y ya en el fin de semana me dispuse a hacerlo con la información disponible que cabe destacar haría falta revisar para añadir detalles.  En el primer intento se produjo una obstrucción del hotend dado que seguir las instrucciones del menú de la impresora NO es lo correcto. Me tocó desarmar por completo el conjunto. El sistema de cambio de filamento DEBE hacerse manualmente. Tal pieza necesitaría agrandar el orificio de filamento así no se necesite alguna herramienta fina para poder hacer pasar la punta del filamento. Las varillas del eje Z que son dos (me gusta esta decisión de diseño) necesitan un punto de apoyo superior por la pieza 3D que la sujeta, y uno de los ejes está ligeramente doblado lo que se nota en el extremo. Otro detalle es la caja donde se coloca la SD, debería achicarse la ranura porque en una ocasión inserté en tal espacio y quedó dentro"
3,Excelente cafetera y generadora de vibraciones.,"En cuanto al café que puede producir es una buena cafetera y recomendable. Con ,a materia prima correcta sale un café muy espumoso y sabroso. Tarda poco en calentar, la espumadera y demás funcionan bien. 80% recomendable.     Ahora bien, los problemas:  1. Cada mañana se escucha a la murga de flores desde la cocina con lo que vibra la bandeja metálica. Se ha llegado a correr tanto la taza por los saltos que empezó a pifiar el chorro de café. Rebalsó la bandeja de abajo y empezó a largar café por el costado, cayendo en la pecera de mi pez, carlos. Cuando em di cuenta carlos estaba nadando en café, nunca lo vi nadar tan rápido en su vida, ¡estaba verdaderamente lleno de vitalidad! desde ese día todas las mañanas le hacía un espresso a él y otro a mí. Murió a la semana. Nunca te perdonaré la muerte de carlos, fagor. ¡nunca! (se puede arreglar el tema de la vibración fácilmente con unos puntitos de silicona. ) ventaja, sirve para asustar a su vecino chileno.   2. Se desensambló sola la manija. (asumo el terremoto de cada uso tuvo algo que ver. ) el service oficial fagor no se hizo cargo a pesar de aceptar que era una falla de ensamblado. Nefasto. El vendedor se hizo cargo y cambió la manija del producto por otra."
3,Obtuve lo que pagué. Precio basico: producto igual,"El reloj en si, es muy robusto, fabricado con excelentes materiales. Ojo, no es ni water proof ni water resistent.    En cuanto a su programación o contenido, es bastante básico. Yo lo compré porque necesitaba leer mis mensajes de whatsapp en el reloj y no se puede. Solo tiene una app que te avisa que tenés un mensaje de whatsapp, avisa el día, la hora y de quién es, pero el mensaje en cuestión, no se puede leer. Distinto es el caso si insertamos el chip en el reloj. funciona todo normal. La cámara es básica al igual que el sonido. El resto de las aplicaciones, que no dependen de sincronizarse con el teléfono vía Bluetooth, son excelentes y andan muy bien.    Un plus, viene con 3 baterías!!! y duran muchas horas. Tiene para seleccionar 3 display diferentes de reloj y es muy fácil de manejar.    No se puede pedir mucho mas de un reloj por el precio que pagué. Así y todo, mu gustaría poder leer los mensajes de mi teléfono en el reloj.    Con respecto a las llamadas, se pueden hacer y recibir perfectamente desde el reloj.    No tiene entrada auxiliar para auriculares."
3,la dip web,"La principal causa de la existencia de la internet profunda es la imposibilidad de los motores de búsqueda (Google, Yahoo, Bing, etc.) de encontrar o indexar gran parte de la información existente en Internet. Si los buscadores tuvieran la capacidad para acceder a toda la información entonces la magnitud de la «internet profunda» se reduciría casi en su totalidad. No obstante, aunque los motores de búsqueda pudieran indexar la información de la internet profunda esto no significaría que esta dejara de existir, ya que siempre existirán las páginas privadas. Los motores de búsqueda no pueden acceder a la información de estas páginas y sólo determinados usuarios, aquellos con contraseñas o códigos especiales, pueden hacerlo. En la Deep Web pueden establecerse contactos que no son monitoreados, nadie está allí observando. Además las transferencias tanto de mercancía como de pagos son prácticamente imposible de rastrear. La web está dividida en dos partes, la web superficial y la web profunda. Esta última es la que se conoce como Deep Web, donde se ubica todo contenido que no es indexable por los buscadores, o al que los usuarios no pueden acceder mediante un buscador web como DuckDuckGo, Startpage, Yandex, Ecosia, Yahoo!, Google o Bing. La internet profunda no es una región prohibida o mística de internet, y la tecnología relacionada con ella por lo general no es conspirativa, peligrosa o ilegal. En ella se alberga todo tipo de recurso al que se es difícil de acceder mediante."
3,"Sonido excelente, comodidad no tanto","Primero lo principal, la comodidad. Haganle caso a todos los comentarios que señalan que son muy apretados: en mi caso, y a mucha gente le parece igual, los auriculares apretan mucho, quizas esten diseñados para usarlos haciendo deporte, pero es dificil aguantarlos mas de media hora puestos sin que las orejas comiencen a doler bastante, incluso apretan a nivel de la articulacion de la mandibula.  En cuanto al sonido, para el precio que tienen les pondria un 10; a mi parecer mucho mejor calidad en general que los Sennheiser hd 201, si bien estos ultimos suenan un poco mas limpio carecen de respuesta en frecuencias bajas, mientras que los JBL tienen excelentes bajos y se puede escuchar musica perfectamente sin ecualizar nada.  En fin, los terminé devolviendo porque no los podia usar por mas de 1 hora, pero repito, en cuanto a sonido son excelentes para el precio que tienen.  En cuanto a diseño, los plasticos son bastante comunes y no muy atractivos, y carecen de almohadilla en la parte superior de la vincha, lo cual es incomodo."
3,Safa,"El producto tiene buena terminación, muy prolijo y esta hecho en fibra de vidrio.   Lo que le critico un poco es la utilidad, es muy inestable, se mueve mucho, no queda sujetado en una posicion y a velocidad se va para atrás. Tiene un acolchado muy imperceptible y no en la totalidad del casco, sino que una isla  de espuma arriba y un poco en los costados, cubiertos por una tela la cual esta  suelta, sujetada en las puntas pero no pegada al interior del casco, eso hace que el casco baile con facilidad en tu cabeza. Si lo ajustas mas, también lo hace, y ese sistema de Enganche/abrojo no es de muy buena calidad no solo la cinta se escapa sola sino que el plastico parece muy finito y facil de romperse.  En si, el producto esta acorde con el precio. pero podría tener un poco mas de relleno, aunque sea con goma eva en vez de espuma de tapiceria(seria mas seguro  no aplica tanto volumen) y sobre todo, pegar la tela que lo cubre en el interior del casco, así no baila y no se sale de los anclajes (a los bordes). Creo que no seria un problema para la confección del mismo y tampoco en el impacto económico de los materiales del fabricante, así no solo haría un casco mas cómodo y resistente, sino también mas seguro. En fin podría ser de mejor calidad simplemente con unos pequeños pero fundamentales detalles."
3,Buena pero muy mala terminación,"Lo bueno es que la guitarra cumple en el sentido de que es cómoda para tocar, se puede regular el alma y la altura de las cuerdas para lograr una acción cómoda sin trasteos. Lo malo, y que me decepcionó bastante, es la calidad de las terminaciones que dejan mucho que desear. Tiene muchísimos detalles de terminación (tengo y tuve otras guitarras también chinas y nunca vi una terminación tan mala). Los botones de las clavijas, aunque parecieran de metal, son de plástico, aunque hasta ahora funcionan bien. Otra cuestión importante ya no estético sino de construcción es que la cejilla del puente está demasiado cerca de los pines, lo que hace que las cuerdas no apoyen con el ángulo correcto y esto hace que la cejilla del puente (o hueso) se incline hacia adelante (por cierto la que trae hay que cambiarla porque es de plástico muy blando y las cuerdas le hacen surcos). De todas maneras aún así se puede lograr calibrar bien para que la entonación sea correcta y no mienta a lo largo del diapasón."
3,Cumple con su finalidad,"Mi opinión sobre este producto la divido en 2 partes. Por un lado la función de filtrado la cumple y el agua realmente sale muy limpia y con rico sabor. Por el otro el material plástico (similar a un producto inoxidable) es de baja calidad y en un mes que lo tengo ya se está despintando. Algo también importante es que no solo en esta publicación, sino en todas de igual o similar producto, no aclaran que no puede usarse por ejemplo en la cocina si uno tiene mezclador de agua caliente y fría debido a que al reducirse el caudal de agua no enciende el calefón (me pasó, por eso cuento mi experiencia). Debe usarse en una sola canilla de agua fría, colocar el filtro y destinarla sólo a este fin. En mi caso lo solucioné con una canilla que tengo en el lavadero y lo coloqué allí. No era mi idea, pensaba tenerlo más a mano y práctico instalado en la canilla de mi cocina, pero me topé con el problema indicado. En realidad no es un contratiempo, solo cuestión de comodidad y practicidad, en definitiva sólo lo uso para filtrar agua, almacenarla en botellas y conservar en la heladera para consumo diario. Dependerá de cada usuario tomar la decisión de comprar este producto. Pero como dije, tener en cuenta que todos son iguales en cuanto al problema de instalarlo en la cocina. La finalidad de tener agua limpia y filtrada la tendrás."
3,Un buen producto,"El producto es tal cual se muestra. Las terminaciones y materiales son buenos, el armado es muy fácil y viene con todo lo necesario para hacerlo. Con respecto al producto final y en uso puedo mencionar que es bastante cómodo, la espuma del sillón es cómoda, aunque realmente si tuviera un grado más de densidad en la parte de apoyo del trasero sería mucho mejor ya que seguramente será el lugar donde pierda comodidad con más rapidez tras el uso. Por otro lado, el otro sitio que debería tener una espuma de más calidad es en los apoya brazos, ya que se deforman con facilidad, (cuando la armaba me apoyé sobre uno de ellos con el codo y ya quedó marcado. Ergo, la densidad de la espuma es muy baja). Pero en resumen es un buen producto, recomendable.     Para finalizar y es una opinión de embalaje, sabemos que el transporte de bultos no es algo que sea tomado con delicadeza por parte de algunas empresas por lo que se tendría que poner un cuidado extra en el embalaje de la caja que viaje grandes distancias, porque en mi caso, llegó rota en una de sus esquinas, una de las chapas de la silla llego magullada, por suerte no estaba doblada y la bolsa con los tornillos y llave no se perdió el el camino. Considero que este dato no es menor para los compradores del resto del país."
3,"Ni de lejos es la mejor, y es bastante cara... :(","Aunque cumple su función bien, no es nada del otro mundo y comparando con su precio que es bastante elevado, la verdad que no es lo que mas me convence... Tiene un buen diseño y todo pero detalles como el que tarde 9 horas enteras en cargase y con eso tan solo dure 40 mnts, de autonomía es malisimo, ademas de que no se pueda usar enchufada la convierte en muy impractica para rasurados largos o para depilarse zonas en las que se tiene que ir con cuidado como el bosque... El indicador solo indica si esta cargada o tiene batería baja pero no indica en que nivel esta la batería y ademas podría traer mínimo un segundo cabezal ya que no tiene pinta de durar mucho el que trae... El corte es muy bueno y prácticamente al raz pero hay que haces varias pasadas si es largo el pelo... Y otra que le reclamo es que el único adaptador que trae es a 3mm y no trae absolutamente nada mas y por lo que uno paga, no es lo mas recomendable... La calidad de los materiales es aceptable pero el hecho de que sea resistente al agua, después de tenerla en mano, no parece que dure mucho si te depilas a cada rato en la ducha... Saludos, Tera Tech INC."
3,satisfecho,"El monitor tiene fugas de luz en las 4 esquinas, no son muy notorias pero en películas y juegos oscuros molesta un poco, son de 5x2cm, los reflejos de la pantalla son muchos, tenes que tenes la cabeza bien centrada en el monitor, aun asi la parte inferior y superior se ven un poco mas borrosas que el centro, y olvídate de tener a alguien a tu lado mirando porque las fugas de luz se hacen mucho mas notorias y no solo en películas oscuras,  personal: los 144hz no me parecieron la gran cosa, lo que mas me impresiono fue pasar de los 5ms a 1ms de tiempo de respuesta, se nota mucho en juegos y hasta en películas, no tiene el ghosting, y los colores en este monitor son increíbles, se nota mucho la tecnología QLED y los increíbles colores, solo por los colores increíbles y el tiempo de respuesta vale la pena.  el monitor calienta mucho en la esquina inferior derecha, cuando esta con todo el brillo al maximo, con el modo protección de ojos, no es tanto el calor, tengan en cuenta si tienen la pc de ese lado expulsando todo el calor hacia el monitor, como es mi caso,"
3,"Muy buen equipo, pero no hace todo lo que venden.","El equipo es muy bueno, de muy simple instalación e intuitiva configuración (para aquellos que conocen un poco del tema).  Se conecta perfecto a internet (solo 3G) mediante la sim card con datos activados, a partir de alli podes acceder a la msima por P2P (se necesita de una línea celular activa con pack de datos) La resolución de las cámaras son excelentes, la función de rastreo, almacenamiento de los viajes y el monitoreo remoto, también. La desdarga de archivos es media molesta, debes activar el WiFi de la camara para conectarte desde el teléfono a ella, y allí realizar descargas lentas. La opción si queres mayor velocidad, retirar la SD card y leerla fuera del equipo.  Entonces las dos estrellas que faltan, de poder deberíamos restarlas al vendedor quien, falseando a la verdad, afirma en las preguntas que la cámara interna graba permanentemente, lo cual no sucede como si lo hace la externa (solo registra si manualmente solicitas grabar lo que estás viendo en vivo). De todas formas no es necesario mentir para vender este producto. Es muy completo y de buena calidad."
3,Ni bueno ni malo.,"Buen producto, pero tiene sus pros y sus contras.  [PROS] �Son cómodos, se sienten bien al tacto y no molestan mucho con el paso de las horas. �Barato, no vas a encontrar otro modelo igual al mismo precio, muy bueno! �El sonido es aceptable. �Fáciles de transportar, se pueden ajustar dándoles un tipo de giro y los podés llevar tranquílamente en tu mochila.  [CONTRAS]  �No es over-ear, si bien en la publicación dice eso, no lo es. Es más pequeño de lo que parece, pero si tenés orejas del tamaño de un meñique, te van a ir bien. �Cable corto, el cable que llega dentro del paquete es muy corto y te obliga en muchos casos tener que cargar los auriculares en el piso (Aunque depende de vos).   Lo mismo sucede con el cable  �Durabilidad, los materiales están bien, pero a la hora de doblar los auriculares para facilitar el transporte se siente débil y muy fácil de romper si haces mucha fuerza. �Los botones, son bastante duros pero sirven. Aunque también hay aspectos malos en este apartado, el sistema es bastante mediocre y lo vuelve bastante incómodo. (En algunos casos al cambiar de canción se baja el volumen solo, o incluso se para), y hay que decir que para cambiar de canción hay que apretar 1 vez no mantener, eso lo vuelve medio incómodo, aunque tal vez sea solo yo.    Eso es todo, mi primer y humilde opinión de un producto. ¿Qué si lo recomiendo?  Solo si tenés un presupuesto bajo-medio.  Gracias!!  -Aron"
3,Buena pero complicada de armar,"Aparentemente la calidad es buena, solo que el sistema de ensamble es bastante complicado, no es como el de otras piletas de este tipo que las armaba yo solo, con esta si no tenes una o 2 personas que te ayuden no la armas. A parte los zunchos que la sujetan por abajo son la mitad de angostos  y no se que tanto puedan resistir por otra parte. en el extremo de los zunchos hay un aplique donde se insertan las patas, estos son muy holgados y las patas se salen de el. Me paso que ponía uno y se salia otro (Varias veces) lo que no es holgado (y debería) e e sitio es el dobladillo por el que se pasan los caños (Entran tan ajustados que cuesta muchísimo sobre todo por que las patas centrales no funcionan como apoyo (Como en otras piletas) en esta debes pasar entre caño y caño una T de Pvc donde luego deberás insertar la pata del medio (y créanme que no es tan fácil) La pileta una vez armada es muy linda, pero me da urticaria pensar que cada vez que tenga que volver a armarla va a ser lo mismo."
3,Recomendables,"Buena relación precio-producto. Muy buena calidad de los materiales y terminaciones. Kit muy completo. Muy estéticos, inclusive las rejillas protectoras. Buen embalaje. Tal vez esperaba un poco más en cuanto a rendimiento de los parlantes 6.5. Respecto de los 6x9, muy lindo sonido. Nítido y con buena potencia. Hasta donde los probé en ningún momento buscaron saturar. Y ya se escuchaba demasiado fuerte para mi gusto. Recomendable para lo que buscaba. El único detalle fueron los cables de instalación que vinieron dentro del kit, los cuales estaban sulfatados. A simple vista no lo evidenciaban. Lo corroboramos luego de realizar la instalación de los parlantes ante el mal funcionamiento de uno de ellos producto de la insuficiencia de conductividad de la electricidad del cable. Esto trajo aparejado contratiempos ya que hubo que cambiar la línea original que se había empleado. En conclusión, recomendables pero sugiero revisar la integridad de los materiales que vienen dentro del equipo a fin de evitar inconvenientes a los compradores. Saludos."
3,Bueno,"Estoy empezando con este octapad, muy entretenido, suena bien, con auriculares se disfrutan mas. Los platillos al principio me gustaba como sonaban pero cada vez me parecen menos reales o.O . Los pedales son malos y no tiene sesibilidad, cambiar el del bombo que con el que te viene es desesperante. Se puede customizar todos los pads y modificar el volumen en conjunto o por separado.   Tiene algunos canciones de muestra pero aun no encuentro para tocar sobre una base sin bateria ya que me parece molesto y son muy complejas las canciones que hay.   Como no tengo mucho espacio esta bateria me viene barbaro, el tema está en donde apoyarlo, yo uso sobre una caja de un gabinete pc gamer para que me quede bien a la altura de las rodillas (si, asi de croto soy).   Lo compre pensando en el tamaño, sesibilidad, y el uso que le podria dar.   Ahora que me enganche con este tema de la bateria pienso que me quedé algo corto con este producto, por esto en este momento estoy pensando en algo mas grande."
3,"Bien, pero mas o menos.","Es una bici un poco mejor que las de cuadro fijo mas baratas, tiene mejor estetica y es algo mas comoda. Es barata, no esperen una maravilla. Está hecha enteramente con materiales de segunda. No hay ninguna pieza de calidad reconocida en la misma. La verdad que la uso con alguna frecuencia y en 3 meses se me destartalaron muchas cosas. El asiento se rompió y quedó como un flan, la cadena se me cortó cuando estaba pedaleando en una junta de calles muy peligrosa, y las ruedas no son muy buenas. De a poco estoy cambiandole las piezas berretas por otras de primera marca. Yo recomendaría mas que esta bici, directamente comprarse una mtb de al menos 10 lucas con componentes shimano que es sinonimo de durabilidad.   La verdad si la van a usar muy poco está bien, pero si la quieren como medio de transporte, probablemente de vez en cuando sufran alguna hinchazón de pelotas por parte de la susodicha.   Pros: es bastante compacta y relativamente liviana, el cuadro para ciudad es muy comodo. Ya que es bajo y queda bien para cuando uno tiene que parar por ejemplo, en un semaforo.   Para terrenos irregulares la suspensión que tiene ayuda, tampoco es una maravilla, por el precio se sobreentiende.   Como dije antes, si va a usarse con una minima frecuencia te recomiendo gastarte un par de luquitas más y comprar algo de mas calidad.   Hay otras bicis mas buenas por $10. 000 (feb-2019) que hoy habiendo pasado ya por esta, directamente  iría por ellas. La diferencia no es tanta y se justifica."
3,Recomendado para los no exigentes,"Reloop Keyfadr Sabia que compraba algo calidad media, pero vino rajado fallado de fábrica y eso no lo esperaba, la primera vez que me pasa comprando, se pasaron de ajuste en los tornillos y por eso muchos safan (No ajustan) y esa fue la causa de las rajaduras.   El primer potenciómetro del canal 1 (el mas chico) se trababa al girarlo... lo solucione sacando la perilla y agrandando el agujero donde esta el potenciometro con algo filoso.  El modo arpegiador no suena a tiempo con Ableton, por ahi es como que se adelanta, lo comprobe grabando y revisando las notas midis, se sale de tiempo.  Muy poco espacio para girar las perillas, hay que agarrarlas como pellizcando algo.    Igual me resultó muy util y la ubicacion y atajos me parecen comodos, me gusta mucho que estén enumerados los canales y los colores de los botones. Las Teclas son chicas aunque faciles de tocar y me gusto mucho para programar baterias, lineas de bajo o sintes sencillas. Los faders bien.    En Fin muy util e igualmente me gusto mucho y ya me esta ayudando demasiado como herramienta para improvisar y hacer ajustes al vuelo, tamaño ideal, transportable y liviano.  Conectas y usas, se puede mappear a tracktor o Virtual Dj.    Solo creo que deberia valer un poco menos por como vino... Lo Recomiendo igual aunque si dispones de mas dinero anda por algo mas avanzado y de mayor calidad."
3,NO venden lo que dicen. NO ES TODO HONDA,"El motor es honda, pero no aclaran y deberian, que el resto no lo es. Osea,venden un motor honda (creo) con una desmalezadora genérica. La calidad del resto no acompaña, esperemos dure. La foto publicada con el gaurdapasto negro, no es la màquina que venden, el soporte que viene es generico y tiene una abrazadera al caño eje. En la foto se ve que no es asi. La calco honda que tiene puesta, no es la misma de la foto, que tiene el modelo de máquina. El naranja con el que estan pintados el cardán inferior y la toma superior. No tiene nada que ver con un producto honda. Osea, muchachos  para hacerla pasar por honda, deberian ser más prolijos;sino. Aclararlo y listo. Se siente como una estafa, o engaño al menos. No?. En realidad se compra y deberian publicar una desmalezadora genèrica china equipada con un  motor honda gx 35. Resulta que publicitan una desmalezadora honda 35,8cc umk435t. El motor vino con menos del aceite indicado. Osea tuve que agregarle. No habia ningun aviso de completar niveles o si el motor viene sin aceite,podría ser, por el transporte y envìo; es entendible si asi fuera,solo deberian avisar. Deberìa tener una advertencia de completar los niveles. El motor arranco bien y al momento. La probamos un rato y anduvo bien. Confio en el motor, como en todos los productos honda que tengo y tuve a lo largo de los años (sera?). Veremos si el resto esta a la altura  y acompaña,(desde ya el protector plástico de corte no) o si se encuentran repuestos. Lástima."
3,Bueno,nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
3,okay (not okay),"Los materiales son buenos, la pintura de la reja parece duradera y dificil de desgastar, el diseño esta bien pensado (por ejemplo las partes de plastico estan todas fabricadas para facilitar la limpieza) la rueda encaja bastante bien y si bien genera cierto ruido no es enloquecedor -aunque tal vez alguien de sueño liviano no pueda dormir con esta cerca- y el pequeño compartimiento en la parte superior es bastante comodo para poder agarrar al pequñin y hacerle mimos, aunque no se me ocurre que alguien lo utilice para transportarlo a algun lugar.  Los puntos negativos son que el bebedero es un poco pequeño por lo que tal vez haya que recargarlo mas seguido, pero son animales minusculos, asi que tampoco es una super molestia y este cuenta con un sistema antigoteo que es muy bueno. Las medidas ideales para el desarrollo perfecto de un hamster en cautiverio son de aproximadamente 75 x 40 x 40cm, si bien esta no cumple con estas medidas e incluso los datos que provee el vendedor son mas inflados que los que en realidad posee la jaula (no se si esto es un error del fabricante o del vendedor pero las medidas reales son de 39 x 27 x 25) nuestra amiguita se la pasa bastante bien.  En lo que respescta a relacion precio/calidad, supongo que me puedo quejar un poco simplemente, sin utilizar mala palabras. xD"
3,Práctico,"Buen taladrito. Un poco decepcionado por la calidad de los plásticos pero por el precio está bien. Supera en poder de perforado a un taladro eléctrico común a cable de 220 volts sin sistema electro neumático. Podría perforar con mayor velocidad pero creo que es porque es de 1,1 joule de fuerza de impacto no le da para apurarse. NO digo que es lento pero al estar acostumbrado a usar un electro neumático a cable, me costó acostumbrarme a esperar un poquito más para perforar con una broca del 10. Perfora hormigón sin mucho esfuerzo y pared de ladrillo al toque. Soy electricista y creo que es ideal para montajes de ménsulas, grampas, etc. Te olvidas de los enredos de cables en altura. Hasta ahora habré perforado unos 100 orificios y no parece agotarse la primer batería.  Buena opción si no te da para comprar un verde, rojo ó amarillo de otras marcas de mayor calidad. Bien por los accesorios que trae y si aguanta un par de años de uso habrá sido una muy buena compra. P. D. No posee función de cincelado y no creo que sirva para hacer durlock porque me parece que no le va a dar para perforar las soleras y el hormigón con fluidez."
3,Copia berreta de un diseño extranjero,"Pase un momento bastante horrible armando esta mesa.    La tornilleria se malisima. Decir que el armatoste negro que une las patas de la mesa esta soldado a ojo es poco. Hay que forzar todos los puntos de union entre el coso negro y las patas para que entre bien.    Los tornillos son malisimos. Estan cortados a mano. No sabes donde va cada uno. Vinieron tuercas de menos. Los tornillos eran demasiado cortos. Lo peor y lo que me hace escribir una reseña tan negra de este producto es que los tornillos son de verdad lo peor que hay en el mercado. Al ser de tan mala calidad, de un metal tan mantecoso, es muy facil redondearles la cabeza y no poder terminar de ajustarlos bien o sacarlos el dia que tenga que hacerlo.    Tuve que salir a comprar tornillos nuevos y que si bien no son tan lindos como los originales, por lo menos son mas duros y no se redondean como si fueran de manteca.    Me indigna que hagan un producto que copia un diseño moderno y vanguardista y no pongan 2 pesos mas en mandarlo con tornilleria de calidad.    Otro detalle es que aparenta ser de MDF laqueado, un material de lo mas economico que con cualquier golpesito se marca y luego no es tan facil de volver a pintar como la madera de verdad.    Dicho todo esto, si tenes la suerte de que te venga con la cantidad correcta de tornillos y tuercas, de entender bien donde va cada tornillo, y de poder armarla sin que se te redondeen la cabeza de los tornillos, y sos cuidadoso, es un hermoso conjunto de comedor."
